tweet_text,sentiment
twitteruser yeah yeah gd night,1
pick boston legal season 5 enjoy   matter offensive denny love denny crane   riot,1
free unlimited ringtone   usa awesome 4 iphone,1
whoa twilight board game aahaha,1
free unlimited ringtone   usa awesome 4 iphone,1
whole foods barton springs yogurt spot amp oasis perfect day austin,1
watch 100th episode numb3rs love throwback first episode use sprinkler theory,1
free unlimited ringtone   usa awesome 4 iphone,1
post late get back see star trek awesome,1
twitteruser   1 r2 love want share   wish 'd make them-,1
watch youtube vid twitteruser sing paranoid live   twitteruser cute sing lol,1
free unlimited ringtone   usa awesome 4 iphone,1
wait go bed great weekend,1
live empire hotel.free bottle service rock connection,1
free unlimited ringtone   usa awesome 4 iphone,1
delete lott facebook friend ask friend want not idgaf,0
twitteruser ahh \you soo smart   thank schooling thought   teach,1
free unlimited ringtone   usa awesome 4 iphone,1
home bed super duper excite tomorrow,1
free unlimited ringtone   usa awesome 4 iphone,1
twitteruser agree twitteruser spongebob well,1
watch quot;say anything&quot great 80 movie starting point love john cusack,1
free unlimited ringtone   usa awesome 4 iphone,1
twitteruser thank,1
free unlimited ringtone   usa awesome 4 iphone,1
fun wango tangoo,1
free unlimited ringtone   usa awesome 4 iphone,1
twitteruser sound good say hi run always always coffee,1
fun day theatre glad back town,1
twitteruser good,1
twitteruser sound like get fan danstorce,1
twitteruser thank,1
twitteruser really ought pay attention phone tweet sure moive well,1
twitteruser know thx   ok,1
twitteruser   go dear   love janelle,1
twitteruser   wow nice laptop,1
twitteruser   like goo goo doll hear quot;iris&quot absolutely love,1
  joe 's photographer family rehearsing always fun first couple day least,1
twitteruser nothing much juss really bore hbu,0
twitteruser lol thank penny try believe,1
twitteruser one good friend state cover thank,1
twitteruser yeah twitter lot fun babe especially get ppl talk lol amp sound good lol,1
fun show grab bite eat,1
not know right now.pretty bore refuse study suggestion,0
love   hot policeman come work,1
also certain cd camp certain somebody give   yeah guy video really frickin hot,1
twitteruser like that.gonna tell,1
happy mother 's day,1
not stop smile   good mood right,1
mother happy mother 's day non mother happy sunday 10th may,1
thank incredible support encouragement mean much constantly bless amp thankful,1
enjoyed x man w/ twitteruser   time rest drive home.happy mother 's day twit mom,1
twitteruser ahahaha funny,1
wow tager rock   awesome performance,1
dinner party great   happy full client like end day,1
good nite everybody   lt;:baby boy:&gt,1
oh tonight good night,1
twitteruser omg famous amanda woman person thingy   hug around,1
twitteruser thank,1
basically want world kno good good friend   love lt;3,1
quot;nappy's&quot da new quot;n&quot word.by da way ilove quot;nappy&quot braids   igot quot;hang time&quot homie lol,1
happy mother 's day love mommy,1
twitteruser change default pic since show much love,1
get vast show amp kick ass mindblowe live cd sing fave song n awe,1
twitteruser aww   problem sorry tha loss,1
twitteruser hey kathy happy mother 's day,1
twitteruser cute kitty,1
excited tonight 's party ron  ,1
aww son give purple g shock mother 's day,1
happy mother 's day mother world,1
quot;dream well world coming&quot -someone could live word dude,1
twitteruser   cool     hi sam  ,1
aww love daddy work 7 day week almost day still try go sf,1
twitteruser ur welcome.anytime,1
happy mother 's day everyone 's mother mother grandmother great grandmothers.all woman salute,1
twitteruser oh kimmy really   give one week get home hangout better get see lt;3,1
twitteruser thank,1
watch broncos vs chiefs 1994 montana vs elway nfl network   still nightmare game   fu kc,0
twitteruser good thank   hope enjoy weekend,1
happymothersday mom,1
twitteruser enjoy ride,1
good day ya'll happy mom 's day,1
happy mother 's day mommy there.we love,1
special happy mother 's day mommy,1
twitteruser hug okay make sure,1
oficially mother 's day hug amp kissa ur mom today u everyday   cook 4 good idea make enchiladas suiza,1
yeah brain rock   happy share knowledge carrie,1
goodnight tweep,1
twitteruser much not unless one pillow end suffocate one sleep next,0
amazinq qirls niqht quess always qreat excuse wear tiny dress amp heel,1
woo cavs   happy mother 's day,1
twitteruser   ew,0
bout go bed happy mother 's day lady especially th 1 takin care thier kid alone.n love u momma,1
twitteruser thank kelly mean lot   figure apt thing yet,1
twitteruser take lot pic really pretty lot palm tree,1
not many thing well sleep window open,1
sam go shoot self,0
incredibly happy person 100 energy love dance amp laugh.the thing know.i'm one earth ppl,1
love daddy dad 's appreciate daughter day not,1
twitteruser thank isay   kamusta ang bulacan historical gimmick ang gilmore shopping trip,1
twitteruser not bad   good luck,1
today good lt;3 eff yeah lt;3 twitteruser,1
twitteruser   jane austen 's book   pride prejudice amp emma great also   northanger abbey,1
never cease amaze,1
twitteruser hey sam happy mothers day,1
twitteruser amazing tonight glad could share baby sunshine,1
twitteruser lol hubby think wife nuts,0
twitteruser pretty soon go unfollow twitteruser cut quickly grow quot;habit&quot love challenge,1
twitteruser cause true would hahaha love,1
twitteruser loll college girl.bahahah love blog funny,1
twitteruser not mother day west coast tyvm,1
twitteruser hey kevin yeah one 's go toughie sure not much sleep oh well 8 hour go,0
twitteruser aw cute,1
rofl love trina,1
twitt reunion would awesome meet lol iwonder iget pull,1
enjoy weekend sis   xx,1
drive make ahh margaritas good,1
cheifs beat cane 16 8 top table woo .and go sky sport virtual rugby point,1
plain white 's sara bareilles.can life get amazing,1
twitteruser healing sleep energy sweetie,1
cool  ,1
tiger woo baby omfg cleveland blast sleep,1
im.in.the.room im.watching.the.hannahmovie.withmom.she.said.this.film.very.great,1
classic snl digital short tonight mother lover   ha ha good,1
twitteruser ooh kno   eekk twitteruser rock gt,1
welcome family new pillow   go lay head tonight,1
twitteruser ha look twitter game harmless fun despite author twitter book try talk stuff,1
10 live abalone sashimi 2 bottle sake father law   happy,1
twitteruser yup spend time mom sis aunt   great mother day,1
happy mothers dayy,1
leg fucking sore foot hurt walk whataday,0
bed church morning happy mothers day,1
twitteruser close try yummy,1
think super cute,1
twitteruser yeah george say something word otherwise jiberish junk love joy happy ahh see nice,1
twitteruser new song cobra starship amazing,1
get home stacey 's lovely wedding,1
happy mother 's day mom   take load least day,1
twitteruser yeah basically awesome,1
make egg tart amp chinese egg pudding yum,1
twitteruser thank   sweet dream,1
happy mother 's day  ,1
say late goodnight people,1
life exhilerate   family kingdom good summer sport swim ocean night kristin,1
love summer not forget people tomorrow mother 's day,1
twitteruser lol twitteruser blip.fm not twitteruser twitter hate song btw,0
twitteruser one fake quot;you&quot;s follow haha wish would instead,1
great day,1
twitteruser   like,1
twitteruser ah sorry hear see pic chi look cool   get beagle ori pei,0
twitteruser ps love new profile pic,1
twitteruser like,1
twitteruser ok reply   happy mothers day indeed,1
twitteruser hey thank another great day go sleep chat tomorrow   sweet dream,1
get nashville ihop staff hit dougie mayne fucking night,1
twitteruser oops.too late   already pop bridge since miss tv   lt;3 blair amp jo,0
twitteruser -- please snl every week could not quit laugh u+snl good nite ever,1
twitteruser twitteruser love show would totally go time bandit deadliestcatch tpg:&quot;love ocean crab leg suspense&quot,1
errbody please check   appreciate bunch,1
probably one good surprise ever.you really amazing,1
twitteruser something like happen close side door hard engine lock,0
twitteruser   haha aww hun bet creative,1
twitteruser   thanx mang   due june 12th yezzir first baby -drummer boi,1
twitteruser oh like idea,1
twitteruser thank u,1
candle wax enjoyable,1
'd like thank normally randomly work internet actually stay moment see tweet,1
twitteruser thanx bday wish ray,1
goodnight everyone   happy mother day mother,1
twitteruser ok.i kinda feel ignore anyway   sunday arvo 330pm go lunch amp wine,0
twitteruser welcome back   see tomorrow come pick gift ;),1
thank god finally find,1
windows 7 running.very happy   get sum wicked new feature,1
happy mother 's day mom soon mom 's,1
thank much discount code look forward try pad,1
twitteruser thank follow,1
twitteruser twitt reunion would awesome meet lol iwonder iget pull,1
happy mothers day mumm   xoxo,1
win diamond compï¿½tition   yaayy tomorow diamond dance good   still montrï¿½al,1
happy mother 's day wonderful mother world include,1
twitteruser keep suggestion coming.i love classic,1
hundreth update   happy mothers day love mum even fuss fighting still one,1
happy mother 's day justin timberlake 's version mother 's day gift   -- funny,1
twitteruser really ultra sweet,1
evryone come   spamme much blogtv glitche may work,0
wish happy mother 's day,1
live danny noriega 's stickam say hey   luv,1
good time prom play jonas brother pretty much make night,1
99 sober brittney 's becky brit   lt;3,0
jeff amp look long lasting love not like man,1
twitteruser yes sir.i acquire master art christian ministry loong journey complete today.so thankful,1
twitteruser twitt reunion would awesome meet lol iwonder iget pull,1
make 30 tonight watch 2 little kid swim watch movie haha love babysitte haha,1
proud dr house detox   amber hallucination evil,1
